date,users,temp,hum,windspeed,workingday,holiday
2011-12-23,2209.0,15.306666666666667,68.625,18.374470833333334,1,0.0
2011-12-24,1011.0,12.402499999999998,54.25,12.750379166666667,0,0.0
2011-12-25,758.0,11.1725,68.29166666666667,9.958154166666667,0,0.0
2011-12-26,1324.0,13.222499999999998,50.5,16.000716666666666,0,1.0
2011-12-27,1162.0,13.325000000000001,76.25,12.62615,1,0.0
2011-12-28,2306.0,12.299999999999999,50.833333333333336,19.582983333333335,1,0.0
2011-12-29,2423.0,10.181666666666667,57.416666666666664,8.0006375,1,0.0
2011-12-30,2999.0,12.778333333333334,63.666666666666664,9.0006125,1,0.0
2011-12-31,2485.0,16.81,61.583333333333336,14.750329166666667,0,0.0
2012-01-01,2294.0,15.17,69.25,12.875166666666667,0,0.0
2012-01-02,1958.0,11.343333333333334,37.958333333333336,22.4173625,0,1.0
2012-01-03,2236.0,6.1499999999999995,44.125,24.49994583333333,1,0.0
2012-01-04,2368.0,4.4075,41.458333333333336,12.374899999999998,1,0.0
2012-01-05,3272.0,10.899166666666666,52.416666666666664,8.7091625,1,0.0
2012-01-06,4098.0,13.700833333333334,54.208333333333336,11.249858333333334,1,0.0
2012-01-07,4521.0,16.12666666666667,53.166666666666664,11.708808333333332,0,0.0
2012-01-08,3425.0,13.8375,46.5,12.833291666666668,0,0.0
2012-01-09,2376.0,9.190833333333334,70.16666666666667,6.6263000000000005,1,0.0
2012-01-10,3602.0,12.505,65.58333333333333,12.500804166666667,1,0.0
2012-01-11,2177.0,11.240833333333333,84.75,8.791795833333333,1,0.0
2012-01-12,4097.0,15.6825,80.29166666666667,12.124766666666666,1,0.0
2012-01-13,3214.0,11.240833333333335,50.75,25.333258333333333,1,0.0
2012-01-14,2493.0,7.38,45.75,12.541283333333332,0,0.0
2012-01-15,2311.0,6.833333333333333,41.916666666666664,16.834308333333336,0,0.0
2012-01-16,2298.0,7.79,52.25,15.501008333333333,0,1.0
2012-01-17,2947.0,15.135833333333332,71.75,23.125329166666663,1,0.0
2012-01-18,3376.0,12.436666666666667,44.333333333333336,27.833754166666665,1,0.0
2012-01-19,3292.0,7.79,49.75,14.750608333333334,1,0.0
2012-01-20,3163.0,8.9175,45.0,13.584249999999999,1,0.0
2012-01-21,1301.0,7.1066666666666665,83.125,14.916991666666666,0,0.0
2012-01-22,1977.0,6.6625000000000005,79.625,13.3757125,0,0.0
2012-01-23,2432.0,8.951666666666666,91.125,7.417458333333333,1,0.0
2012-01-24,4339.0,14.042499999999999,83.58333333333333,8.292366666666666,1,0.0
2012-01-25,4270.0,12.060833333333333,64.375,10.791745833333332,1,0.0
2012-01-26,4075.0,14.008333333333335,76.95833333333333,4.917520833333334,1,0.0
2012-01-27,3456.0,17.425,74.125,22.95866666666667,1,0.0
2012-01-28,4023.0,12.949166666666668,54.333333333333336,14.125554166666667,0,0.0
2012-01-29,3243.0,11.582500000000001,31.125,16.08335,0,0.0
2012-01-30,3624.0,11.035833333333334,40.083333333333336,14.458041666666666,1,0.0
2012-01-31,4509.0,15.99,41.666666666666664,17.541716666666666,1,0.0
2012-02-01,4579.0,19.235833333333336,50.791666666666664,12.667466666666668,1,0.0
2012-02-02,3761.0,16.36583333333333,67.29166666666667,12.5415625,1,0.0
2012-02-03,4151.0,12.846666666666666,52.666666666666664,11.959220833333333,1,0.0
2012-02-04,2832.0,10.830833333333333,77.95833333333333,8.167020833333334,0,0.0
2012-02-05,2947.0,10.899166666666666,68.79166666666667,11.791720833333335,0,0.0
2012-02-06,3787.0,11.479999999999999,62.75,9.875241666666666,1,0.0
2012-02-07,4375.0,14.520833333333334,49.625,9.874404166666666,1,0.0
2012-02-08,2802.0,10.523333333333333,72.29166666666667,8.959295833333334,1,0.0
2012-02-09,3830.0,10.865,56.208333333333336,13.0005125,1,0.0
2012-02-10,3831.0,11.514166666666666,54.0,7.834254166666667,1,0.0
2012-02-11,2169.0,9.190833333333334,73.125,19.416320833333334,0,0.0
2012-02-12,1529.0,5.2275,46.458333333333336,27.4172375,0,0.0
2012-02-13,3422.0,9.1225,41.125,11.207983333333333,1,0.0
2012-02-14,3922.0,13.085833333333333,50.875,9.459004166666666,1,0.0
2012-02-15,4169.0,14.281666666666666,53.125,12.167200000000001,1,0.0
2012-02-16,3005.0,12.983333333333334,75.29166666666667,6.125475000000001,1,0.0
2012-02-17,4154.0,14.076666666666668,63.458333333333336,13.791670833333335,1,0.0
2012-02-18,4318.0,14.213333333333333,53.458333333333336,12.792254166666666,0,0.0
2012-02-19,2689.0,11.479999999999999,51.583333333333336,16.958537500000002,0,0.0
2012-02-20,3137.0,11.411666666666667,52.041666666666664,15.250595833333334,0,1.0
2012-02-21,3780.0,11.719166666666666,59.458333333333336,13.208770833333334,1,0.0
2012-02-22,4773.0,16.229166666666668,56.791666666666664,15.709545833333335,1,0.0
2012-02-23,5062.0,18.620833333333334,55.458333333333336,12.7911375,1,0.0
2012-02-24,3487.0,16.7075,73.75,15.916966666666667,1,0.0
2012-02-25,2732.0,11.924166666666666,39.583333333333336,28.24999166666667,0,0.0
2012-02-26,3389.0,11.445833333333333,41.0,13.750354166666668,0,0.0
2012-02-27,4322.0,15.033333333333333,49.083333333333336,17.958233333333336,1,0.0
2012-02-28,4363.0,14.725833333333334,39.583333333333336,12.958916666666667,1,0.0
2012-02-29,1836.0,14.008333333333333,80.04166666666667,11.7509625,1,0.0
2012-03-01,4990.0,19.919166666666666,61.541666666666664,15.2081625,1,0.0
2012-03-02,3194.0,14.486666666666666,65.70833333333333,9.708579166666667,1,0.0
2012-03-03,4066.0,16.980833333333333,62.125,10.792304166666668,0,0.0
2012-03-04,3423.0,13.359166666666667,40.333333333333336,22.416245833333335,0,0.0
2012-03-05,3333.0,9.976666666666667,50.625,15.333508333333334,1,0.0
2012-03-06,3956.0,10.591666666666667,45.666666666666664,13.458625,1,0.0
2012-03-07,4916.0,16.570833333333333,51.333333333333336,23.167204166666668,1,0.0
2012-03-08,5382.0,21.6275,56.75,29.5846875,1,0.0
2012-03-09,4569.0,16.844166666666666,40.708333333333336,27.791600000000003,1,0.0
2012-03-10,4118.0,11.7875,35.041666666666664,15.125250000000001,0,0.0
2012-03-11,4972.0,14.623333333333333,47.875,14.750329166666667,0,0.0
2012-03-12,5298.0,19.133333333333333,48.916666666666664,13.916737500000002,1,0.0
2012-03-13,5847.0,23.165000000000003,61.75,15.87565,1,0.0
2012-03-14,6312.0,23.4725,50.708333333333336,7.7091875,1,0.0
2012-03-15,6192.0,22.8575,57.958333333333336,10.042183333333334,1,0.0
2012-03-16,4378.0,17.86916666666667,84.20833333333333,7.583841666666667,1,0.0
2012-03-17,7836.0,21.080833333333334,75.58333333333333,7.417179166666667,0,0.0
2012-03-18,5892.0,19.3725,81.0,8.501183333333334,0,0.0
2012-03-19,6153.0,22.345,72.875,10.875216666666667,1,0.0
2012-03-20,6093.0,22.99416666666667,80.79166666666667,8.125145833333333,1,0.0
2012-03-21,6230.0,21.798333333333332,82.125,6.000408333333334,1,0.0
2012-03-22,6871.0,22.72083333333333,83.125,7.876687499999999,1,0.0
2012-03-23,8362.0,24.668333333333333,69.41666666666667,7.7921000000000005,1,0.0
2012-03-24,3372.0,20.6025,88.54166666666667,12.916483333333334,0,0.0
2012-03-25,4996.0,17.9375,88.08333333333333,14.791924999999999,0,0.0
2012-03-26,5558.0,18.279166666666665,47.791666666666664,25.916995833333335,1,0.0
2012-03-27,5102.0,13.256666666666666,29.0,12.541841666666668,1,0.0
2012-03-28,5698.0,19.850833333333334,48.125,19.541945833333333,1,0.0
2012-03-29,6133.0,20.260833333333334,43.916666666666664,21.41655,1,0.0
2012-03-30,5459.0,15.17,58.083333333333336,9.250466666666666,1,0.0
2012-03-31,6235.0,17.390833333333333,73.83333333333333,16.791316666666667,0,0.0
2012-04-01,6041.0,17.459166666666665,67.625,11.541866666666666,0,0.0
2012-04-02,5941.0,17.800833333333333,52.25,20.416854166666667,1,0.0
2012-04-03,6772.0,19.133333333333333,39.666666666666664,6.708933333333333,1,0.0
2012-04-04,6436.0,22.208333333333332,46.958333333333336,12.125325000000002,1,0.0
2012-04-05,6457.0,17.835,37.416666666666664,14.708454166666668,1,0.0
2012-04-06,6460.0,16.536666666666665,37.708333333333336,20.1259625,1,0.0
2012-04-07,6857.0,17.9375,25.416666666666668,18.416345833333335,0,0.0
2012-04-08,5169.0,20.5,27.583333333333332,15.583920833333332,0,0.0
2012-04-09,5585.0,20.055833333333332,31.75,23.999120833333336,1,0.0
2012-04-10,5918.0,18.313333333333333,43.5,16.708125,1,0.0
2012-04-11,4864.0,14.213333333333333,47.041666666666664,19.584100000000003,1,0.0
2012-04-12,5409.0,16.2975,46.625,19.45875416666667,1,0.0
2012-04-13,6398.0,18.142500000000002,40.833333333333336,10.416545833333332,1,0.0
2012-04-14,7460.0,20.294999999999998,50.291666666666664,12.791416666666668,0,0.0
2012-04-15,7132.0,24.873333333333335,50.791666666666664,15.083654166666667,0,0.0
2012-04-16,6370.0,27.230833333333337,56.166666666666664,19.083554166666666,0,1.0
2012-04-17,6691.0,24.941666666666666,39.041666666666664,18.333154166666667,1,0.0
2012-04-18,4367.0,18.996666666666666,56.916666666666664,11.250137500000001,1,0.0
2012-04-19,6565.0,20.43166666666667,61.25,4.417254166666667,1,0.0
2012-04-20,7290.0,21.593333333333334,69.45833333333333,10.041345833333333,1,0.0
2012-04-21,6624.0,23.37,68.29166666666667,19.0003625,0,0.0
2012-04-22,1027.0,16.263333333333332,83.54166666666667,23.084570833333334,0,0.0
2012-04-23,3214.0,13.188333333333333,76.66666666666667,20.334220833333333,1,0.0
2012-04-24,5633.0,16.946666666666665,45.416666666666664,16.708683333333333,1,0.0
2012-04-25,6196.0,19.543333333333333,42.791666666666664,7.959041666666667,1,0.0
2012-04-26,5026.0,20.43166666666667,75.66666666666667,11.833874999999999,1,0.0
2012-04-27,6233.0,18.7575,40.083333333333336,23.291433333333334,1,0.0
2012-04-28,4220.0,15.443333333333333,48.958333333333336,8.708325,0,0.0
2012-04-29,6304.0,18.791666666666668,58.708333333333336,7.832858333333334,0,0.0
2012-04-30,5572.0,19.030833333333334,57.0,11.4997125,1,0.0
2012-05-01,5740.0,25.146666666666665,65.95833333333333,10.458420833333333,1,0.0
2012-05-02,6169.0,23.13083333333333,79.70833333333333,9.249908333333332,1,0.0
2012-05-03,6421.0,22.959999999999997,76.83333333333333,8.957620833333333,1,0.0
2012-05-04,6296.0,25.727500000000003,73.54166666666667,10.9168125,1,0.0
2012-05-05,6883.0,25.488333333333333,75.66666666666667,10.250441666666667,0,0.0
2012-05-06,6359.0,23.0625,74.0,10.041904166666667,0,0.0
2012-05-07,6273.0,22.037499999999998,66.41666666666667,15.458295833333333,1,0.0
2012-05-08,5728.0,23.848333333333333,68.58333333333333,19.83395416666667,1,0.0
2012-05-09,4717.0,23.575,74.41666666666667,14.4996375,1,0.0
2012-05-10,6572.0,20.739166666666666,55.208333333333336,21.0421875,1,0.0
2012-05-11,7030.0,21.866666666666664,36.041666666666664,15.874812499999999,1,0.0
2012-05-12,7429.0,23.13083333333333,48.041666666666664,8.249933333333333,0,0.0
2012-05-13,6118.0,25.1125,57.625,15.082816666666666,0,0.0
2012-05-14,2843.0,23.50666666666667,78.95833333333333,14.250341666666666,1,0.0
2012-05-15,5115.0,25.078333333333333,79.45833333333333,9.875241666666666,1,0.0
2012-05-16,7424.0,26.103333333333335,69.79166666666667,8.2083375,1,0.0
2012-05-17,7384.0,24.326666666666668,52.0,15.374825,1,0.0
2012-05-18,7639.0,23.13083333333333,52.333333333333336,9.166716666666668,1,0.0
2012-05-19,8294.0,24.599999999999998,45.625,5.6263250000000005,0,0.0
2012-05-20,7129.0,25.454166666666666,53.041666666666664,17.04256666666667,0,0.0
2012-05-21,4359.0,24.531666666666666,81.125,15.624679166666667,1,0.0
2012-05-22,6073.0,25.215,76.58333333333333,7.917166666666667,1,0.0
2012-05-23,5260.0,25.488333333333333,77.45833333333333,6.834,1,0.0
2012-05-24,6770.0,26.855,71.66666666666667,11.584020833333334,1,0.0
2012-05-25,6734.0,27.88,74.70833333333333,9.41685,1,0.0
2012-05-26,6536.0,28.3925,73.25,13.332441666666666,0,0.0
2012-05-27,6591.0,28.290000000000003,69.70833333333333,14.416445833333333,0,0.0
2012-05-28,6043.0,29.212500000000002,67.625,13.166895833333335,0,1.0
2012-05-29,5743.0,29.622500000000002,68.45833333333333,19.7918,1,0.0
2012-05-30,6855.0,26.923333333333332,67.0,9.000054166666667,1,0.0
2012-05-31,7338.0,27.88,49.291666666666664,13.083704166666665,1,0.0
2012-06-01,4127.0,26.820833333333336,75.54166666666667,15.9166875,1,0.0
2012-06-02,8120.0,23.916666666666668,54.916666666666664,12.4996875,0,0.0
2012-06-03,7641.0,24.7025,49.333333333333336,12.3338625,0,0.0
2012-06-04,6998.0,24.497500000000002,48.708333333333336,19.083833333333335,1,0.0
2012-06-05,7001.0,22.174166666666668,61.333333333333336,14.041525,1,0.0
2012-06-06,7055.0,22.72083333333333,61.125,5.167375,1,0.0
2012-06-07,7494.0,24.7025,56.708333333333336,10.54245,1,0.0
2012-06-08,7736.0,26.61583333333333,46.791666666666664,11.750683333333333,1,0.0
2012-06-09,7498.0,29.144166666666667,43.708333333333336,9.6672625,0,0.0
2012-06-10,6598.0,29.793333333333333,53.833333333333336,8.959295833333334,0,0.0
2012-06-11,6664.0,29.55416666666667,58.791666666666664,13.916737500000002,1,0.0
2012-06-12,4972.0,26.786666666666665,83.33333333333333,14.374570833333332,1,0.0
2012-06-13,7421.0,26.889166666666668,58.208333333333336,22.999704166666664,1,0.0
2012-06-14,7363.0,26.581666666666667,56.958333333333336,17.000133333333334,1,0.0
2012-06-15,7665.0,26.205833333333334,58.958333333333336,11.833316666666667,1,0.0
2012-06-16,7702.0,25.898333333333337,50.416666666666664,11.166666666666666,0,0.0
2012-06-17,6978.0,24.2925,59.875,9.708579166666667,0,0.0
2012-06-18,5099.0,23.301666666666666,77.79166666666667,11.707970833333334,1,0.0
2012-06-19,6825.0,28.221666666666668,69.0,9.917116666666667,1,0.0
2012-06-20,6211.0,32.0825,59.208333333333336,7.6254375,1,0.0
2012-06-21,5905.0,33.03916666666667,56.791666666666664,7.9587625,1,0.0
2012-06-22,5823.0,31.8775,57.375,12.250391666666667,1,0.0
2012-06-23,7458.0,29.998333333333335,53.458333333333336,12.041295833333335,0,0.0
2012-06-24,6891.0,30.47666666666667,47.916666666666664,9.750175,0,0.0
2012-06-25,6779.0,29.349166666666665,50.416666666666664,20.12568333333333,1,0.0
2012-06-26,7442.0,25.864166666666666,37.333333333333336,23.291991666666664,1,0.0
2012-06-27,7335.0,28.5975,36.0,18.208925,1,0.0
2012-06-28,6879.0,30.715833333333332,42.25,11.500549999999999,1,0.0
2012-06-29,5463.0,34.20083333333333,48.875,11.082916666666668,1,0.0
2012-06-30,5687.0,31.365,60.125,10.791745833333332,0,0.0
2012-07-01,5531.0,33.44916666666666,51.875,11.291454166666668,0,0.0
2012-07-02,6227.0,32.04833333333333,44.708333333333336,13.082866666666668,1,0.0
2012-07-03,6660.0,32.01416666666667,49.208333333333336,8.4579125,1,0.0
2012-07-04,7403.0,32.35583333333333,53.875,9.04165,0,1.0
2012-07-05,6241.0,33.9275,45.791666666666664,12.999954166666667,1,0.0
2012-07-06,6207.0,33.961666666666666,45.083333333333336,9.791491666666667,1,0.0
2012-07-07,4840.0,35.32833333333333,49.208333333333336,10.958129166666666,0,0.0
2012-07-08,4672.0,33.722500000000004,57.375,8.417154166666666,0,0.0
2012-07-09,6569.0,29.144166666666667,68.33333333333333,12.125324999999998,1,0.0
2012-07-10,6290.0,29.554166666666664,66.75,10.1664125,1,0.0
2012-07-11,7264.0,29.383333333333336,63.333333333333336,10.166133333333333,1,0.0
2012-07-12,7446.0,29.349166666666665,52.958333333333336,9.833925,1,0.0
2012-07-13,7499.0,29.998333333333335,48.583333333333336,5.41695,1,0.0
2012-07-14,6969.0,28.83666666666667,69.91666666666667,9.626504166666667,0,0.0
2012-07-15,6031.0,30.579166666666666,71.79166666666667,11.166666666666666,0,0.0
2012-07-16,6830.0,31.296666666666667,64.5,11.000562500000001,1,0.0
2012-07-17,6786.0,33.55166666666667,50.583333333333336,7.666754166666666,1,0.0
2012-07-18,5713.0,32.526666666666664,57.708333333333336,9.208591666666667,1,0.0
2012-07-19,6591.0,31.569999999999997,60.041666666666664,11.083754166666667,1,0.0
2012-07-20,5870.0,27.299166666666665,84.41666666666667,14.000766666666665,1,0.0
2012-07-21,4459.0,24.42916666666667,86.54166666666667,14.2911,0,0.0
2012-07-22,7410.0,27.367500000000003,76.25,6.292695833333333,0,0.0
2012-07-23,6966.0,30.40833333333333,69.41666666666667,9.291783333333333,1,0.0
2012-07-24,7592.0,30.784166666666664,65.5,14.167429166666667,1,0.0
2012-07-25,8173.0,29.690833333333334,45.0,11.0416,1,0.0
2012-07-26,6861.0,31.843333333333334,59.666666666666664,19.0824375,1,0.0
2012-07-27,6904.0,32.04833333333333,59.458333333333336,10.250441666666667,1,0.0
2012-07-28,6685.0,30.989166666666666,61.333333333333336,10.54245,0,0.0
2012-07-29,6597.0,29.588333333333335,62.375,11.416520833333335,0,0.0
2012-07-30,7105.0,29.964166666666667,66.875,10.292316666666666,1,0.0
2012-07-31,7216.0,29.246666666666666,70.41666666666667,11.083475,1,0.0
2012-08-01,7580.0,29.4175,67.75,9.459004166666666,1,0.0
2012-08-02,7261.0,30.852500000000003,65.95833333333333,8.666729166666666,1,0.0
2012-08-03,7175.0,31.39916666666667,64.25,14.458041666666666,1,0.0
2012-08-04,6824.0,32.526666666666664,61.333333333333336,17.249708333333334,0,0.0
2012-08-05,5464.0,31.535833333333333,65.25,19.45819583333333,0,0.0
2012-08-06,7013.0,30.852500000000003,65.41666666666667,8.666729166666666,1,0.0
2012-08-07,7273.0,30.16916666666667,70.375,7.832858333333334,1,0.0
2012-08-08,7534.0,30.75,67.29166666666667,7.416900000000001,1,0.0
2012-08-09,7286.0,30.989166666666666,62.041666666666664,10.4587,1,0.0
2012-08-10,5786.0,29.349166666666665,71.58333333333333,16.0004375,1,0.0
2012-08-11,6299.0,28.3925,73.29166666666667,13.834104166666668,0,0.0
2012-08-12,6544.0,28.734166666666667,53.041666666666664,8.2083375,0,0.0
2012-08-13,6883.0,29.554166666666664,54.541666666666664,9.1262375,1,0.0
2012-08-14,6784.0,29.793333333333333,68.66666666666667,11.333608333333332,1,0.0
2012-08-15,7347.0,28.973333333333333,61.958333333333336,11.374645833333332,1,0.0
2012-08-16,7605.0,29.485833333333332,51.916666666666664,9.500320833333333,1,0.0
2012-08-17,7148.0,29.656666666666666,57.083333333333336,15.500729166666666,1,0.0
2012-08-18,7865.0,27.811666666666667,60.333333333333336,11.917066666666665,0,0.0
2012-08-19,4549.0,26.069166666666664,71.16666666666667,5.79215,0,0.0
2012-08-20,6530.0,26.069166666666664,73.41666666666667,8.708604166666666,1,0.0
2012-08-21,7006.0,26.61583333333333,67.375,4.8756458333333335,1,0.0
2012-08-22,7375.0,27.367500000000003,67.70833333333333,4.708983333333333,1,0.0
2012-08-23,7765.0,28.52916666666667,63.583333333333336,5.6679208333333335,1,0.0
2012-08-24,7582.0,28.8025,61.5,4.833770833333333,1,0.0
2012-08-25,6053.0,27.128333333333334,71.29166666666667,16.375358333333335,0,0.0
2012-08-26,5255.0,26.786666666666665,84.58333333333333,15.333508333333334,0,0.0
2012-08-27,6917.0,28.83666666666667,73.04166666666667,8.625133333333332,1,0.0
2012-08-28,7040.0,29.861666666666665,62.0,12.791975,1,0.0
2012-08-29,7697.0,28.084999999999997,55.208333333333336,7.541687499999999,1,0.0
2012-08-30,7713.0,28.973333333333333,59.041666666666664,5.166816666666667,1,0.0
2012-08-31,7350.0,31.33083333333333,58.75,11.291733333333333,1,0.0
2012-09-01,6140.0,30.886666666666667,63.833333333333336,7.583562499999999,0,0.0
2012-09-02,5810.0,28.563333333333333,81.5,4.292745833333334,0,0.0
2012-09-03,6034.0,29.007499999999997,79.08333333333333,10.125095833333333,0,1.0
2012-09-04,6864.0,29.75916666666667,75.5,15.833495833333332,1,0.0
2012-09-05,7112.0,30.203333333333333,74.125,12.583158333333332,1,0.0
2012-09-06,6203.0,28.563333333333333,81.04166666666667,9.542195833333333,1,0.0
2012-09-07,7504.0,28.83666666666667,73.625,11.500270833333333,1,0.0
2012-09-08,5976.0,27.025833333333335,79.91666666666667,18.83397916666667,0,0.0
2012-09-09,8227.0,25.01,54.75,15.041220833333334,0,0.0
2012-09-10,7525.0,23.916666666666668,50.375,17.3337375,1,0.0
2012-09-11,7767.0,23.6775,52.0,6.167629166666667,1,0.0
2012-09-12,7870.0,24.565833333333334,57.708333333333336,8.833670833333334,1,0.0
2012-09-13,7804.0,25.1125,63.708333333333336,5.542295833333333,1,0.0
2012-09-14,8009.0,25.96666666666667,67.25,6.9587875,1,0.0
2012-09-15,8714.0,24.941666666666666,50.166666666666664,16.583895833333333,0,0.0
2012-09-16,7333.0,23.78,57.0,6.042283333333334,0,0.0
2012-09-17,6869.0,23.814166666666665,73.45833333333333,10.166691666666667,1,0.0
2012-09-18,4073.0,25.55666666666667,87.25,23.958362500000003,1,0.0
2012-09-19,7591.0,22.6525,53.666666666666664,14.416725,1,0.0
2012-09-20,7720.0,22.41333333333333,61.833333333333336,7.917166666666667,1,0.0
2012-09-21,8167.0,24.565833333333334,66.875,10.333354166666666,1,0.0
2012-09-22,8395.0,26.650000000000002,64.66666666666667,19.000083333333333,0,0.0
2012-09-23,7907.0,21.695833333333336,46.708333333333336,14.958308333333333,0,0.0
2012-09-24,7436.0,21.080833333333334,49.291666666666664,9.541079166666668,1,0.0
2012-09-25,7538.0,22.55,57.0,15.833495833333332,1,0.0
2012-09-26,7733.0,26.035,63.083333333333336,16.3748,1,0.0
2012-09-27,7393.0,26.650000000000002,69.08333333333333,9.000891666666666,1,0.0
2012-09-28,7415.0,25.385833333333334,69.0,11.000004166666665,1,0.0
2012-09-29,8555.0,22.242500000000003,54.291666666666664,15.249479166666667,0,0.0
2012-09-30,6889.0,21.593333333333334,58.333333333333336,9.042208333333333,0,0.0
2012-10-01,6778.0,21.354166666666668,64.91666666666667,6.083879166666667,1,0.0
2012-10-02,4639.0,24.224166666666665,87.16666666666667,6.999825,1,0.0
2012-10-03,7572.0,26.9575,79.375,4.458570833333334,1,0.0
2012-10-04,7328.0,26.9575,72.29166666666667,7.875570833333334,1,0.0
2012-10-05,8156.0,25.215,62.75,7.12545,1,0.0
2012-10-06,7965.0,22.72083333333333,66.41666666666667,17.957675,0,0.0
2012-10-07,3510.0,17.049166666666668,70.83333333333333,9.4578875,0,0.0
2012-10-08,5478.0,15.716666666666667,70.95833333333333,12.708504166666666,0,1.0
2012-10-09,6392.0,18.313333333333333,76.16666666666667,12.750099999999998,1,0.0
2012-10-10,7691.0,21.080833333333334,63.083333333333336,12.583995833333333,1,0.0
2012-10-11,7570.0,17.835,46.333333333333336,12.166920833333334,1,0.0
2012-10-12,7282.0,17.9375,53.916666666666664,15.751141666666667,1,0.0
2012-10-13,7109.0,16.12666666666667,49.458333333333336,9.791491666666667,0,0.0
2012-10-14,6639.0,21.388333333333335,64.04166666666667,18.6670375,0,0.0
2012-10-15,5875.0,23.028333333333336,70.75,19.8345125,1,0.0
2012-10-16,7534.0,19.201666666666664,55.833333333333336,12.208795833333333,1,0.0
2012-10-17,7461.0,18.68916666666667,69.29166666666667,6.791845833333333,1,0.0
2012-10-18,7509.0,21.4225,72.83333333333333,15.874812499999999,1,0.0
2012-10-19,5424.0,23.096666666666668,81.5,9.041929166666668,1,0.0
2012-10-20,8090.0,19.850833333333334,57.291666666666664,7.8750125,0,0.0
2012-10-21,6824.0,19.030833333333334,51.0,11.125629166666668,0,0.0
2012-10-22,7058.0,19.9875,56.833333333333336,5.459383333333334,1,0.0
2012-10-23,7466.0,22.310833333333335,64.16666666666667,6.334570833333333,1,0.0
2012-10-24,7693.0,24.087500000000002,63.625,4.876204166666667,1,0.0
2012-10-25,7359.0,22.55,80.04166666666667,8.333125,1,0.0
2012-10-26,7444.0,22.379166666666666,80.70833333333333,8.875266666666667,1,0.0
2012-10-27,7852.0,21.73,72.0,15.791341666666666,0,0.0
2012-10-28,4459.0,19.5775,69.45833333333333,26.666558333333338,0,0.0
2012-10-29,528.0,18.04,88.0,23.999399999999998,1,0.0
2012-10-30,1382.0,15.750833333333333,85.5,19.54082916666667,1,0.0
2012-10-31,5566.0,14.6575,66.66666666666667,11.166666666666666,1,0.0
2012-11-01,5986.0,14.999166666666667,58.166666666666664,10.542170833333333,1,0.0
2012-11-02,5847.0,14.555,52.208333333333336,17.833725,1,0.0
2012-11-03,5138.0,14.076666666666666,49.125,18.125454166666668,0,0.0
2012-11-04,5107.0,13.359166666666667,53.291666666666664,12.000258333333333,0,0.0
2012-11-05,5259.0,13.085833333333333,49.416666666666664,15.833775000000001,1,0.0
2012-11-06,5686.0,11.514166666666666,56.708333333333336,11.6253375,1,0.0
2012-11-07,5035.0,12.129166666666668,54.75,20.375258333333335,1,0.0
2012-11-08,5321.0,14.350000000000001,34.0,22.958945833333335,1,0.0
2012-11-09,5992.0,14.828333333333333,54.083333333333336,14.375408333333333,1,0.0
2012-11-10,6536.0,15.955833333333333,64.54166666666667,3.875670833333333,0,0.0
2012-11-11,6852.0,17.254166666666666,65.91666666666667,8.5425,0,0.0
2012-11-12,6269.0,19.885,74.16666666666667,11.625616666666666,0,1.0
2012-11-13,4094.0,14.076666666666666,66.29166666666667,22.917070833333337,1,0.0
2012-11-14,5495.0,11.855833333333335,55.208333333333336,13.374875000000001,1,0.0
2012-11-15,5445.0,13.188333333333333,62.041666666666664,10.2501625,1,0.0
2012-11-16,5698.0,14.145000000000001,52.458333333333336,11.458675,1,0.0
2012-11-17,5629.0,13.325000000000001,54.541666666666664,12.041854166666667,0,0.0
2012-11-18,4669.0,14.042500000000002,69.29166666666667,15.2500375,0,0.0
2012-11-19,5499.0,15.614166666666668,62.333333333333336,15.749466666666665,1,0.0
2012-11-20,5634.0,15.340833333333334,68.5,5.542575,1,0.0
2012-11-21,5146.0,14.486666666666666,61.375,6.917470833333333,1,0.0
2012-11-22,2425.0,13.94,58.041666666666664,3.5423458333333335,0,1.0
2012-11-23,3910.0,15.101666666666667,56.875,9.917395833333332,1,0.0
2012-11-24,2277.0,11.411666666666667,40.458333333333336,25.250345833333338,0,0.0
2012-11-25,2424.0,10.079166666666667,46.833333333333336,10.083499999999999,0,0.0
2012-11-26,5087.0,12.846666666666666,53.541666666666664,3.12555,1,0.0
2012-11-27,3959.0,11.958333333333334,78.66666666666667,15.9166875,1,0.0
2012-11-28,5260.0,12.163333333333334,50.625,14.124995833333335,1,0.0
2012-11-29,5330.0,11.411666666666667,55.916666666666664,7.417458333333333,1,0.0
2012-11-30,5668.0,12.231666666666667,64.95833333333333,3.9175458333333335,1,0.0
2012-12-01,5191.0,12.231666666666667,80.66666666666667,4.000179166666666,0,0.0
2012-12-02,4649.0,14.2475,82.33333333333333,8.333404166666666,0,0.0
2012-12-03,6234.0,18.5525,76.75,5.542295833333333,1,0.0
2012-12-04,6606.0,19.50916666666667,73.375,11.666654166666667,1,0.0
2012-12-05,5729.0,17.971666666666668,48.5,21.709395833333335,1,0.0
2012-12-06,5375.0,10.489166666666668,50.875,11.708529166666667,1,0.0
2012-12-07,5008.0,13.154166666666667,76.41666666666667,8.7502,1,0.0
2012-12-08,5582.0,15.648333333333333,91.125,6.792404166666667,0,0.0
2012-12-09,3228.0,15.750833333333334,90.54166666666667,10.584325,0,0.0
2012-12-10,5170.0,17.86916666666667,92.5,12.750658333333334,1,0.0
